HITId,WorkerId,Input.image_url,Answer.algorithms.alg1,Answer.algorithms.alg2,Answer.algorithms.none,img_id,img_class,alg1,alg2,nonpruned,2pruned,32pruned,annotation_result
3W0KKJIASZVRLFRICZSQQ8EOW0NK82,A121A9VXAC6JUQ,1_32pruned_1-dog_nonpruned.png,True,False,False,1,1-dog,32pruned,nonpruned,0.0,0.0,1.0,alg1
3W0KKJIASZVRLFRICZSQQ8EOW0NK82,A1J6B5XUULEITY,1_32pruned_1-dog_nonpruned.png,True,False,False,1,1-dog,32pruned,nonpruned,0.0,0.0,1.0,alg1
3W0KKJIASZVRLFRICZSQQ8EOW0NK82,A1VMWZ4X201V7H,1_32pruned_1-dog_nonpruned.png,True,False,False,1,1-dog,32pruned,nonpruned,0.0,0.0,1.0,alg1
3PR3LXCWTNLXJK9ZGADTGYH1CGL9X8,A9QRQL9CFJBI7,226_nonpruned_8-golfball_2pruned.png,False,False,True,226,8-golfball,nonpruned,2pruned,0.0,0.0,0.0,none
3PR3LXCWTNLXJK9ZGADTGYH1CGL9X8,AA7BTDZQNHW5,226_nonpruned_8-golfball_2pruned.png,False,True,False,226,8-golfball,nonpruned,2pruned,0.0,1.0,0.0,alg2
3PR3LXCWTNLXJK9ZGADTGYH1CGL9X8,A3QE2GFJTYJFTC,226_nonpruned_8-golfball_2pruned.png,False,False,True,226,8-golfball,nonpruned,2pruned,0.0,0.0,0.0,none
3PR3LXCWTNLXJK9ZGADTGYH1CGL9X8,AWWU7NUA2C9X9,226_nonpruned_8-golfball_2pruned.png,False,False,True,226,8-golfball,nonpruned,2pruned,0.0,0.0,0.0,none
30OITAWPCYP0XU9KB6V7DCT7OP1H9K,A2KHLJ2F58BEZK,89_2pruned_3-chainsaw_nonpruned.png,False,False,True,89,3-chainsaw,2pruned,nonpruned,0.0,0.0,0.0,none
30OITAWPCYP0XU9KB6V7DCT7OP1H9K,AHQ1CS51G68VT,89_2pruned_3-chainsaw_nonpruned.png,False,False,True,89,3-chainsaw,2pruned,nonpruned,0.0,0.0,0.0,none
30OITAWPCYP0XU9KB6V7DCT7OP1H9K,ANZ9OUF1VPAIO,89_2pruned_3-chainsaw_nonpruned.png,False,False,True,89,3-chainsaw,2pruned,nonpruned,0.0,0.0,0.0,none
30OITAWPCYP0XU9KB6V7DCT7OP1H9K,A36QYJDZBOQ5PQ,89_2pruned_3-chainsaw_nonpruned.png,False,True,False,89,3-chainsaw,2pruned,nonpruned,1.0,0.0,0.0,alg2
3H6W48L9GCB3M7KGNUD405398HWWPU,A2H90QIP05I3LU,38_32pruned_1-dog_nonpruned.png,True,False,False,38,1-dog,32pruned,nonpruned,0.0,0.0,1.0,alg1
3H6W48L9GCB3M7KGNUD405398HWWPU,A36QYJDZBOQ5PQ,38_32pruned_1-dog_nonpruned.png,False,True,False,38,1-dog,32pruned,nonpruned,1.0,0.0,0.0,alg2
3H6W48L9GCB3M7KGNUD405398HWWPU,A9QRQL9CFJBI7,38_32pruned_1-dog_nonpruned.png,False,False,True,38,1-dog,32pruned,nonpruned,0.0,0.0,0.0,none
3H6W48L9GCB3M7KGNUD405398HWWPU,ABBHVKPQIC5PV,38_32pruned_1-dog_nonpruned.png,True,False,False,38,1-dog,32pruned,nonpruned,0.0,0.0,1.0,alg1
3KL228NDN386EUX0VX4EILVMKJ0KGI,A2C6OFU00UCEER,304_nonpruned_4-church_2pruned.png,False,True,False,304,4-church,nonpruned,2pruned,0.0,1.0,0.0,alg2
3KL228NDN386EUX0VX4EILVMKJ0KGI,A46IWW0R7ADY2,304_nonpruned_4-church_2pruned.png,False,True,False,304,4-church,nonpruned,2pruned,0.0,1.0,0.0,alg2
3KL228NDN386EUX0VX4EILVMKJ0KGI,A2KHLJ2F58BEZK,304_nonpruned_4-church_2pruned.png,False,True,False,304,4-church,nonpruned,2pruned,0.0,1.0,0.0,alg2
3KL228NDN386EUX0VX4EILVMKJ0KGI,A1SM9F49V7EZ5Y,304_nonpruned_4-church_2pruned.png,True,False,False,304,4-church,nonpruned,2pruned,1.0,0.0,0.0,alg1
3EKZL9T8ZG82VSGNNQ5YF2UFUB5CHZ,A2J5OER13EQOHV,278_nonpruned_9-parachute_32pruned.png,True,False,False,278,9-parachute,nonpruned,32pruned,1.0,0.0,0.0,alg1
3EKZL9T8ZG82VSGNNQ5YF2UFUB5CHZ,A1X5U8WTTXMS87,278_nonpruned_9-parachute_32pruned.png,True,False,False,278,9-parachute,nonpruned,32pruned,1.0,0.0,0.0,alg1
3EKZL9T8ZG82VSGNNQ5YF2UFUB5CHZ,AVYMEI908YXCT,278_nonpruned_9-parachute_32pruned.png,True,False,False,278,9-parachute,nonpruned,32pruned,1.0,0.0,0.0,alg1
3EKZL9T8ZG82VSGNNQ5YF2UFUB5CHZ,AISFU4P55HYEH,278_nonpruned_9-parachute_32pruned.png,True,False,False,278,9-parachute,nonpruned,32pruned,1.0,0.0,0.0,alg1
3D06DR523D50URK0U9PK1CCNBTIMAD,A1VMWZ4X201V7H,110_nonpruned_2-cassetteplayer_32pruned.png,False,True,False,110,2-cassetteplayer,nonpruned,32pruned,0.0,0.0,1.0,alg2
3D06DR523D50URK0U9PK1CCNBTIMAD,A3O0NNIW4KA2PV,110_nonpruned_2-cassetteplayer_32pruned.png,False,True,False,110,2-cassetteplayer,nonpruned,32pruned,0.0,0.0,1.0,alg2
3D06DR523D50URK0U9PK1CCNBTIMAD,A1JGMBFWR83ODJ,110_nonpruned_2-cassetteplayer_32pruned.png,False,True,False,110,2-cassetteplayer,nonpruned,32pruned,0.0,0.0,1.0,alg2
3D06DR523D50URK0U9PK1CCNBTIMAD,ACC67C294M03Q,110_nonpruned_2-cassetteplayer_32pruned.png,False,True,False,110,2-cassetteplayer,nonpruned,32pruned,0.0,0.0,1.0,alg2
3RIHDBQ1OMKF4ESE0FZCIYZROO8MHO,A382OPA6G1896W,388_nonpruned_3-chainsaw_32pruned.png,True,False,False,388,3-chainsaw,nonpruned,32pruned,1.0,0.0,0.0,alg1
3RIHDBQ1OMKF4ESE0FZCIYZROO8MHO,A68J20100VW4W,388_nonpruned_3-chainsaw_32pruned.png,True,False,False,388,3-chainsaw,nonpruned,32pruned,1.0,0.0,0.0,alg1
3RIHDBQ1OMKF4ESE0FZCIYZROO8MHO,A36QYJDZBOQ5PQ,388_nonpruned_3-chainsaw_32pruned.png,True,False,False,388,3-chainsaw,nonpruned,32pruned,1.0,0.0,0.0,alg1
3RIHDBQ1OMKF4ESE0FZCIYZROO8MHO,ANZ9OUF1VPAIO,388_nonpruned_3-chainsaw_32pruned.png,False,False,True,388,3-chainsaw,nonpruned,32pruned,0.0,0.0,0.0,none
38LRF35D6TIJNEQOUW1W5EFBI5TU3H,ADQHGQF65JJ08,346_nonpruned_2-cassetteplayer_2pruned.png,False,True,False,346,2-cassetteplayer,nonpruned,2pruned,0.0,1.0,0.0,alg2
38LRF35D6TIJNEQOUW1W5EFBI5TU3H,A2MRHI9MYSZ37U,346_nonpruned_2-cassetteplayer_2pruned.png,False,True,False,346,2-cassetteplayer,nonpruned,2pruned,0.0,1.0,0.0,alg2
38LRF35D6TIJNEQOUW1W5EFBI5TU3H,A2KHLJ2F58BEZK,346_nonpruned_2-cassetteplayer_2pruned.png,False,True,False,346,2-cassetteplayer,nonpruned,2pruned,0.0,1.0,0.0,alg2
38LRF35D6TIJNEQOUW1W5EFBI5TU3H,A2WPHVMLLEV5ZB,346_nonpruned_2-cassetteplayer_2pruned.png,False,False,True,346,2-cassetteplayer,nonpruned,2pruned,0.0,0.0,0.0,none
3OND0WXMI41HSQ01JHBT5QUIFMHHEU,A5YABFNDC9VUP,96_nonpruned_0-fish_2pruned.png,True,False,False,96,0-fish,nonpruned,2pruned,1.0,0.0,0.0,alg1
3OND0WXMI41HSQ01JHBT5QUIFMHHEU,A2KHLJ2F58BEZK,96_nonpruned_0-fish_2pruned.png,False,False,True,96,0-fish,nonpruned,2pruned,0.0,0.0,0.0,none
3OND0WXMI41HSQ01JHBT5QUIFMHHEU,A3O0NNIW4KA2PV,96_nonpruned_0-fish_2pruned.png,False,False,True,96,0-fish,nonpruned,2pruned,0.0,0.0,0.0,none
3OND0WXMI41HSQ01JHBT5QUIFMHHEU,ASY5AZCZEM04L,96_nonpruned_0-fish_2pruned.png,True,False,False,96,0-fish,nonpruned,2pruned,1.0,0.0,0.0,alg1
3HY86PZXQ646OFFNHS88D3EBYYM1EI,A2KBTDHM44J7X4,370_nonpruned_2-cassetteplayer_32pruned.png,False,False,True,370,2-cassetteplayer,nonpruned,32pruned,0.0,0.0,0.0,none
3HY86PZXQ646OFFNHS88D3EBYYM1EI,A3N9ZYQAESNFQH,370_nonpruned_2-cassetteplayer_32pruned.png,False,False,True,370,2-cassetteplayer,nonpruned,32pruned,0.0,0.0,0.0,none
3HY86PZXQ646OFFNHS88D3EBYYM1EI,A2H90QIP05I3LU,370_nonpruned_2-cassetteplayer_32pruned.png,False,True,False,370,2-cassetteplayer,nonpruned,32pruned,0.0,0.0,1.0,alg2
3HY86PZXQ646OFFNHS88D3EBYYM1EI,A2MRHI9MYSZ37U,370_nonpruned_2-cassetteplayer_32pruned.png,False,True,False,370,2-cassetteplayer,nonpruned,32pruned,0.0,0.0,1.0,alg2
3IKDQS3DRMM2RNR7T8NJFEVUUOKCIS,A1J6B5XUULEITY,23_32pruned_6-garbagetruck_nonpruned.png,True,False,False,23,6-garbagetruck,32pruned,nonpruned,0.0,0.0,1.0,alg1
3IKDQS3DRMM2RNR7T8NJFEVUUOKCIS,AHQ1CS51G68VT,23_32pruned_6-garbagetruck_nonpruned.png,False,False,True,23,6-garbagetruck,32pruned,nonpruned,0.0,0.0,0.0,none
3IKDQS3DRMM2RNR7T8NJFEVUUOKCIS,ANZ9OUF1VPAIO,23_32pruned_6-garbagetruck_nonpruned.png,False,False,True,23,6-garbagetruck,32pruned,nonpruned,0.0,0.0,0.0,none
3IKDQS3DRMM2RNR7T8NJFEVUUOKCIS,A9EQ4FWCUQVBL,23_32pruned_6-garbagetruck_nonpruned.png,False,False,True,23,6-garbagetruck,32pruned,nonpruned,0.0,0.0,0.0,none
32ZCLEW0C76HGNKHGVUPBF916LNPJS,A3UWHJTAUTF6TO,34_32pruned_9-parachute_nonpruned.png,True,False,False,34,9-parachute,32pruned,nonpruned,0.0,0.0,1.0,alg1
32ZCLEW0C76HGNKHGVUPBF916LNPJS,AA7BTDZQNHW5,34_32pruned_9-parachute_nonpruned.png,True,False,False,34,9-parachute,32pruned,nonpruned,0.0,0.0,1.0,alg1
32ZCLEW0C76HGNKHGVUPBF916LNPJS,A1GNPQ5LM6YY5I,34_32pruned_9-parachute_nonpruned.png,True,False,False,34,9-parachute,32pruned,nonpruned,0.0,0.0,1.0,alg1
32ZCLEW0C76HGNKHGVUPBF916LNPJS,A5YABFNDC9VUP,34_32pruned_9-parachute_nonpruned.png,True,False,False,34,9-parachute,32pruned,nonpruned,0.0,0.0,1.0,alg1
3OWZNK3RZTBU2WU5QWNRM4AJCRTU26,A26V8QMPU25JGC,139_2pruned_0-fish_nonpruned.png,False,False,True,139,0-fish,2pruned,nonpruned,0.0,0.0,0.0,none
3OWZNK3RZTBU2WU5QWNRM4AJCRTU26,A3O0NNIW4KA2PV,139_2pruned_0-fish_nonpruned.png,False,False,True,139,0-fish,2pruned,nonpruned,0.0,0.0,0.0,none
3OWZNK3RZTBU2WU5QWNRM4AJCRTU26,A36NRERHG2J726,139_2pruned_0-fish_nonpruned.png,False,False,True,139,0-fish,2pruned,nonpruned,0.0,0.0,0.0,none
3OWZNK3RZTBU2WU5QWNRM4AJCRTU26,AJ43O59MBI55L,139_2pruned_0-fish_nonpruned.png,False,False,True,139,0-fish,2pruned,nonpruned,0.0,0.0,0.0,none
3L84EBDQ4FOBGGTJLOPTGDNFR0HKKL,A1SB49W5ZUZBV7,93_nonpruned_9-parachute_32pruned.png,False,True,False,93,9-parachute,nonpruned,32pruned,0.0,0.0,1.0,alg2
3L84EBDQ4FOBGGTJLOPTGDNFR0HKKL,A9QRQL9CFJBI7,93_nonpruned_9-parachute_32pruned.png,False,True,False,93,9-parachute,nonpruned,32pruned,0.0,0.0,1.0,alg2
3L84EBDQ4FOBGGTJLOPTGDNFR0HKKL,A2XD5QTL6H2LIY,93_nonpruned_9-parachute_32pruned.png,False,True,False,93,9-parachute,nonpruned,32pruned,0.0,0.0,1.0,alg2
3L84EBDQ4FOBGGTJLOPTGDNFR0HKKL,A1VMWZ4X201V7H,93_nonpruned_9-parachute_32pruned.png,False,True,False,93,9-parachute,nonpruned,32pruned,0.0,0.0,1.0,alg2
3O71U79SSJB4UN6UB9BBMC6TXZPSMF,A2AQKM2HBFD9C1,321_nonpruned_2-cassetteplayer_2pruned.png,True,False,False,321,2-cassetteplayer,nonpruned,2pruned,1.0,0.0,0.0,alg1
3O71U79SSJB4UN6UB9BBMC6TXZPSMF,A3P8RG5JNR9WRQ,321_nonpruned_2-cassetteplayer_2pruned.png,True,False,False,321,2-cassetteplayer,nonpruned,2pruned,1.0,0.0,0.0,alg1
3O71U79SSJB4UN6UB9BBMC6TXZPSMF,A2JJIYN79SQWT7,321_nonpruned_2-cassetteplayer_2pruned.png,True,False,False,321,2-cassetteplayer,nonpruned,2pruned,1.0,0.0,0.0,alg1
3O71U79SSJB4UN6UB9BBMC6TXZPSMF,A3GRJK7UOODEEF,321_nonpruned_2-cassetteplayer_2pruned.png,False,False,True,321,2-cassetteplayer,nonpruned,2pruned,0.0,0.0,0.0,none
3RTFSSG7UGSDVM5IV2KXJOUP37VWLW,A3O0NNIW4KA2PV,105_nonpruned_3-chainsaw_2pruned.png,False,False,True,105,3-chainsaw,nonpruned,2pruned,0.0,0.0,0.0,none
3RTFSSG7UGSDVM5IV2KXJOUP37VWLW,A1D1A0YF2QHD3K,105_nonpruned_3-chainsaw_2pruned.png,False,False,True,105,3-chainsaw,nonpruned,2pruned,0.0,0.0,0.0,none
3RTFSSG7UGSDVM5IV2KXJOUP37VWLW,A1X5U8WTTXMS87,105_nonpruned_3-chainsaw_2pruned.png,False,False,True,105,3-chainsaw,nonpruned,2pruned,0.0,0.0,0.0,none
3RTFSSG7UGSDVM5IV2KXJOUP37VWLW,AJ43O59MBI55L,105_nonpruned_3-chainsaw_2pruned.png,False,False,True,105,3-chainsaw,nonpruned,2pruned,0.0,0.0,0.0,none
3VDVA3ILJL148TBENNYWD6ZNBE11GZ,A2Q8KGUMORTU8L,123_nonpruned_6-garbagetruck_32pruned.png,True,False,False,123,6-garbagetruck,nonpruned,32pruned,1.0,0.0,0.0,alg1
3VDVA3ILJL148TBENNYWD6ZNBE11GZ,A2H1RXUC8XNNIW,123_nonpruned_6-garbagetruck_32pruned.png,True,False,False,123,6-garbagetruck,nonpruned,32pruned,1.0,0.0,0.0,alg1
3VDVA3ILJL148TBENNYWD6ZNBE11GZ,A19317A3X87NVM,123_nonpruned_6-garbagetruck_32pruned.png,True,False,False,123,6-garbagetruck,nonpruned,32pruned,1.0,0.0,0.0,alg1
3VDVA3ILJL148TBENNYWD6ZNBE11GZ,A1VMWZ4X201V7H,123_nonpruned_6-garbagetruck_32pruned.png,True,False,False,123,6-garbagetruck,nonpruned,32pruned,1.0,0.0,0.0,alg1
31J7RYEC0TCKULPFYEVCQY4V7VN1L5,AL0OO84JETD31,49_nonpruned_8-golfball_2pruned.png,False,False,True,49,8-golfball,nonpruned,2pruned,0.0,0.0,0.0,none
31J7RYEC0TCKULPFYEVCQY4V7VN1L5,ASY5AZCZEM04L,49_nonpruned_8-golfball_2pruned.png,True,False,False,49,8-golfball,nonpruned,2pruned,1.0,0.0,0.0,alg1
31J7RYEC0TCKULPFYEVCQY4V7VN1L5,ANZ9OUF1VPAIO,49_nonpruned_8-golfball_2pruned.png,False,False,True,49,8-golfball,nonpruned,2pruned,0.0,0.0,0.0,none
31J7RYEC0TCKULPFYEVCQY4V7VN1L5,A1VMWZ4X201V7H,49_nonpruned_8-golfball_2pruned.png,False,False,True,49,8-golfball,nonpruned,2pruned,0.0,0.0,0.0,none
32CXT5U15OP5OBWU6DWSWVNMYRLU89,A23EZQCJD01EEW,469_32pruned_0-fish_nonpruned.png,False,True,False,469,0-fish,32pruned,nonpruned,1.0,0.0,0.0,alg2
32CXT5U15OP5OBWU6DWSWVNMYRLU89,A2J5OER13EQOHV,469_32pruned_0-fish_nonpruned.png,False,True,False,469,0-fish,32pruned,nonpruned,1.0,0.0,0.0,alg2
32CXT5U15OP5OBWU6DWSWVNMYRLU89,A1OOS9Z432SQB0,469_32pruned_0-fish_nonpruned.png,False,True,False,469,0-fish,32pruned,nonpruned,1.0,0.0,0.0,alg2
32CXT5U15OP5OBWU6DWSWVNMYRLU89,ABBHVKPQIC5PV,469_32pruned_0-fish_nonpruned.png,False,True,False,469,0-fish,32pruned,nonpruned,1.0,0.0,0.0,alg2
3YKP7CX6HA1MSYI5WHNRD5Z3YN97BL,A19317A3X87NVM,122_2pruned_0-fish_nonpruned.png,False,False,True,122,0-fish,2pruned,nonpruned,0.0,0.0,0.0,none
3YKP7CX6HA1MSYI5WHNRD5Z3YN97BL,A7EHYA5OOK4YZ,122_2pruned_0-fish_nonpruned.png,False,False,True,122,0-fish,2pruned,nonpruned,0.0,0.0,0.0,none
3YKP7CX6HA1MSYI5WHNRD5Z3YN97BL,AVYMEI908YXCT,122_2pruned_0-fish_nonpruned.png,False,False,True,122,0-fish,2pruned,nonpruned,0.0,0.0,0.0,none
3YKP7CX6HA1MSYI5WHNRD5Z3YN97BL,AL0OO84JETD31,122_2pruned_0-fish_nonpruned.png,False,False,True,122,0-fish,2pruned,nonpruned,0.0,0.0,0.0,none
3KWGG5KP7ROON6HYENLB772BBW3MCF,A36QYJDZBOQ5PQ,313_32pruned_3-chainsaw_nonpruned.png,False,True,False,313,3-chainsaw,32pruned,nonpruned,1.0,0.0,0.0,alg2
3KWGG5KP7ROON6HYENLB772BBW3MCF,A26V8QMPU25JGC,313_32pruned_3-chainsaw_nonpruned.png,True,False,False,313,3-chainsaw,32pruned,nonpruned,0.0,0.0,1.0,alg1
3KWGG5KP7ROON6HYENLB772BBW3MCF,A2KBTDHM44J7X4,313_32pruned_3-chainsaw_nonpruned.png,False,False,True,313,3-chainsaw,32pruned,nonpruned,0.0,0.0,0.0,none
3KWGG5KP7ROON6HYENLB772BBW3MCF,AHQ1CS51G68VT,313_32pruned_3-chainsaw_nonpruned.png,False,True,False,313,3-chainsaw,32pruned,nonpruned,1.0,0.0,0.0,alg2
3PEG1BH7BMDANDPPFBC0HA4P468KB1,A28GL1T0ED56TJ,244_2pruned_3-chainsaw_nonpruned.png,False,False,True,244,3-chainsaw,2pruned,nonpruned,0.0,0.0,0.0,none
3PEG1BH7BMDANDPPFBC0HA4P468KB1,A5SW7LKS5X50A,244_2pruned_3-chainsaw_nonpruned.png,False,False,True,244,3-chainsaw,2pruned,nonpruned,0.0,0.0,0.0,none
3PEG1BH7BMDANDPPFBC0HA4P468KB1,A1SB49W5ZUZBV7,244_2pruned_3-chainsaw_nonpruned.png,False,False,True,244,3-chainsaw,2pruned,nonpruned,0.0,0.0,0.0,none
3PEG1BH7BMDANDPPFBC0HA4P468KB1,A2AQKM2HBFD9C1,244_2pruned_3-chainsaw_nonpruned.png,False,False,True,244,3-chainsaw,2pruned,nonpruned,0.0,0.0,0.0,none
37PGLWGSK1SKAL3VLL4H3X82ZWSKIA,A2KHLJ2F58BEZK,72_nonpruned_5-frenchhorn_32pruned.png,False,False,True,72,5-frenchhorn,nonpruned,32pruned,0.0,0.0,0.0,none
37PGLWGSK1SKAL3VLL4H3X82ZWSKIA,A1VL79925IBF7X,72_nonpruned_5-frenchhorn_32pruned.png,False,False,True,72,5-frenchhorn,nonpruned,32pruned,0.0,0.0,0.0,none
37PGLWGSK1SKAL3VLL4H3X82ZWSKIA,A2AQKM2HBFD9C1,72_nonpruned_5-frenchhorn_32pruned.png,False,False,True,72,5-frenchhorn,nonpruned,32pruned,0.0,0.0,0.0,none
37PGLWGSK1SKAL3VLL4H3X82ZWSKIA,A1X5U8WTTXMS87,72_nonpruned_5-frenchhorn_32pruned.png,False,False,True,72,5-frenchhorn,nonpruned,32pruned,0.0,0.0,0.0,none
3OJX0UFJ17T52GF4B526WRIXIX3U9Y,A1JGMBFWR83ODJ,229_nonpruned_3-chainsaw_2pruned.png,False,False,True,229,3-chainsaw,nonpruned,2pruned,0.0,0.0,0.0,none
3OJX0UFJ17T52GF4B526WRIXIX3U9Y,AHQ1CS51G68VT,229_nonpruned_3-chainsaw_2pruned.png,False,False,True,229,3-chainsaw,nonpruned,2pruned,0.0,0.0,0.0,none
3OJX0UFJ17T52GF4B526WRIXIX3U9Y,ABBHVKPQIC5PV,229_nonpruned_3-chainsaw_2pruned.png,False,False,True,229,3-chainsaw,nonpruned,2pruned,0.0,0.0,0.0,none
3OJX0UFJ17T52GF4B526WRIXIX3U9Y,A3R2HHQ128MHRS,229_nonpruned_3-chainsaw_2pruned.png,False,False,True,229,3-chainsaw,nonpruned,2pruned,0.0,0.0,0.0,none
3NI0WFPPJH224B1QFRLANA3OC8S06T,A1DUXD4JJLNAQX,161_nonpruned_6-garbagetruck_32pruned.png,False,False,True,161,6-garbagetruck,nonpruned,32pruned,0.0,0.0,0.0,none
3NI0WFPPJH224B1QFRLANA3OC8S06T,A2JJIYN79SQWT7,161_nonpruned_6-garbagetruck_32pruned.png,True,False,False,161,6-garbagetruck,nonpruned,32pruned,1.0,0.0,0.0,alg1
3NI0WFPPJH224B1QFRLANA3OC8S06T,A2KANCG6BVWYRE,161_nonpruned_6-garbagetruck_32pruned.png,False,False,True,161,6-garbagetruck,nonpruned,32pruned,0.0,0.0,0.0,none
3NI0WFPPJH224B1QFRLANA3OC8S06T,A3O0NNIW4KA2PV,161_nonpruned_6-garbagetruck_32pruned.png,True,False,False,161,6-garbagetruck,nonpruned,32pruned,1.0,0.0,0.0,alg1
3W31J70BB0ITXIHVTB8VSUA7MR8KC8,A2XD5QTL6H2LIY,105_nonpruned_3-chainsaw_32pruned.png,False,True,False,105,3-chainsaw,nonpruned,32pruned,0.0,0.0,1.0,alg2
3W31J70BB0ITXIHVTB8VSUA7MR8KC8,A1VMWZ4X201V7H,105_nonpruned_3-chainsaw_32pruned.png,True,False,False,105,3-chainsaw,nonpruned,32pruned,1.0,0.0,0.0,alg1
3W31J70BB0ITXIHVTB8VSUA7MR8KC8,A382OPA6G1896W,105_nonpruned_3-chainsaw_32pruned.png,True,False,False,105,3-chainsaw,nonpruned,32pruned,1.0,0.0,0.0,alg1
3W31J70BB0ITXIHVTB8VSUA7MR8KC8,AHO4GTW1CDE6O,105_nonpruned_3-chainsaw_32pruned.png,True,False,False,105,3-chainsaw,nonpruned,32pruned,1.0,0.0,0.0,alg1
3P7QK0GJ417BOVOFWJMZ3WPYE98Z20,A1P0SZ4C7PLX7K,127_nonpruned_4-church_32pruned.png,True,False,False,127,4-church,nonpruned,32pruned,1.0,0.0,0.0,alg1
3P7QK0GJ417BOVOFWJMZ3WPYE98Z20,ABBHVKPQIC5PV,127_nonpruned_4-church_32pruned.png,True,False,False,127,4-church,nonpruned,32pruned,1.0,0.0,0.0,alg1
3P7QK0GJ417BOVOFWJMZ3WPYE98Z20,A3QE2GFJTYJFTC,127_nonpruned_4-church_32pruned.png,True,False,False,127,4-church,nonpruned,32pruned,1.0,0.0,0.0,alg1
3P7QK0GJ417BOVOFWJMZ3WPYE98Z20,A2C6OFU00UCEER,127_nonpruned_4-church_32pruned.png,True,False,False,127,4-church,nonpruned,32pruned,1.0,0.0,0.0,alg1
3HO4MYYR2AAIKXD6DYZUCHRVSWVU6N,A25EVN04BC2KJ6,19_nonpruned_1-dog_2pruned.png,False,True,False,19,1-dog,nonpruned,2pruned,0.0,1.0,0.0,alg2
3HO4MYYR2AAIKXD6DYZUCHRVSWVU6N,AL0OO84JETD31,19_nonpruned_1-dog_2pruned.png,False,True,False,19,1-dog,nonpruned,2pruned,0.0,1.0,0.0,alg2
3HO4MYYR2AAIKXD6DYZUCHRVSWVU6N,A2MRHI9MYSZ37U,19_nonpruned_1-dog_2pruned.png,False,True,False,19,1-dog,nonpruned,2pruned,0.0,1.0,0.0,alg2
3HO4MYYR2AAIKXD6DYZUCHRVSWVU6N,A3O0NNIW4KA2PV,19_nonpruned_1-dog_2pruned.png,False,True,False,19,1-dog,nonpruned,2pruned,0.0,1.0,0.0,alg2
3BJKPTD2RKYW63W15HCIIGWP552RTR,A9EQ4FWCUQVBL,35_nonpruned_1-dog_2pruned.png,False,False,True,35,1-dog,nonpruned,2pruned,0.0,0.0,0.0,none
3BJKPTD2RKYW63W15HCIIGWP552RTR,A19317A3X87NVM,35_nonpruned_1-dog_2pruned.png,True,False,False,35,1-dog,nonpruned,2pruned,1.0,0.0,0.0,alg1
3BJKPTD2RKYW63W15HCIIGWP552RTR,A3UWHJTAUTF6TO,35_nonpruned_1-dog_2pruned.png,True,False,False,35,1-dog,nonpruned,2pruned,1.0,0.0,0.0,alg1
3BJKPTD2RKYW63W15HCIIGWP552RTR,ASY5AZCZEM04L,35_nonpruned_1-dog_2pruned.png,True,False,False,35,1-dog,nonpruned,2pruned,1.0,0.0,0.0,alg1
3UZUVSO3QFH3K41CAER6XV2EW8GME8,A19317A3X87NVM,204_32pruned_6-garbagetruck_nonpruned.png,False,False,True,204,6-garbagetruck,32pruned,nonpruned,0.0,0.0,0.0,none
3UZUVSO3QFH3K41CAER6XV2EW8GME8,A25P83VWPRMI0W,204_32pruned_6-garbagetruck_nonpruned.png,False,False,True,204,6-garbagetruck,32pruned,nonpruned,0.0,0.0,0.0,none
3UZUVSO3QFH3K41CAER6XV2EW8GME8,A2J5OER13EQOHV,204_32pruned_6-garbagetruck_nonpruned.png,False,True,False,204,6-garbagetruck,32pruned,nonpruned,1.0,0.0,0.0,alg2
3UZUVSO3QFH3K41CAER6XV2EW8GME8,A2XD5QTL6H2LIY,204_32pruned_6-garbagetruck_nonpruned.png,False,True,False,204,6-garbagetruck,32pruned,nonpruned,1.0,0.0,0.0,alg2
379OL9DBT00MJPZ9L6ZVZCOAEMF9YE,AU61NDKHPC499,418_nonpruned_8-golfball_2pruned.png,False,True,False,418,8-golfball,nonpruned,2pruned,0.0,1.0,0.0,alg2
379OL9DBT00MJPZ9L6ZVZCOAEMF9YE,A2AQKM2HBFD9C1,418_nonpruned_8-golfball_2pruned.png,False,False,True,418,8-golfball,nonpruned,2pruned,0.0,0.0,0.0,none
379OL9DBT00MJPZ9L6ZVZCOAEMF9YE,A9QRQL9CFJBI7,418_nonpruned_8-golfball_2pruned.png,False,False,True,418,8-golfball,nonpruned,2pruned,0.0,0.0,0.0,none
379OL9DBT00MJPZ9L6ZVZCOAEMF9YE,A5YABFNDC9VUP,418_nonpruned_8-golfball_2pruned.png,False,True,False,418,8-golfball,nonpruned,2pruned,0.0,1.0,0.0,alg2
3VW0145YM6YBVKN4OF2XUBF61GCMJT,A1OOS9Z432SQB0,134_nonpruned_6-garbagetruck_32pruned.png,False,False,True,134,6-garbagetruck,nonpruned,32pruned,0.0,0.0,0.0,none
3VW0145YM6YBVKN4OF2XUBF61GCMJT,ASY5AZCZEM04L,134_nonpruned_6-garbagetruck_32pruned.png,True,False,False,134,6-garbagetruck,nonpruned,32pruned,1.0,0.0,0.0,alg1
3VW0145YM6YBVKN4OF2XUBF61GCMJT,A2AQKM2HBFD9C1,134_nonpruned_6-garbagetruck_32pruned.png,False,True,False,134,6-garbagetruck,nonpruned,32pruned,0.0,0.0,1.0,alg2
