HITId,WorkerId,Input.image_url,Answer.algorithms.alg1,Answer.algorithms.alg2,Answer.algorithms.none,img_id,img_class,alg1,alg2,nonpruned,2pruned,32pruned,annotation_result
3NFWQRSHWM0VY85MUMDH283HCXBGFO,A1LDS7OIWQ150C,416_nonpruned_7-gaspump_2pruned.png,False,True,False,416,7-gaspump,nonpruned,2pruned,0.0,1.0,0.0,alg2
3NFWQRSHWM0VY85MUMDH283HCXBGFO,A2HNFX7M18N1JI,416_nonpruned_7-gaspump_2pruned.png,True,False,False,416,7-gaspump,nonpruned,2pruned,1.0,0.0,0.0,alg1
3NFWQRSHWM0VY85MUMDH283HCXBGFO,A9L1EHZG4JUZ0,416_nonpruned_7-gaspump_2pruned.png,False,True,False,416,7-gaspump,nonpruned,2pruned,0.0,1.0,0.0,alg2
3NFWQRSHWM0VY85MUMDH283HCXBGFO,A21B0D0MW8P312,416_nonpruned_7-gaspump_2pruned.png,False,True,False,416,7-gaspump,nonpruned,2pruned,0.0,1.0,0.0,alg2
3Q2T3FD0PVU0A6LFLUAAE4YH5TI3MA,A2WPHVMLLEV5ZB,103_2pruned_2-cassetteplayer_nonpruned.png,False,False,True,103,2-cassetteplayer,2pruned,nonpruned,0.0,0.0,0.0,none
3Q2T3FD0PVU0A6LFLUAAE4YH5TI3MA,A2DGEQJQIXTUVT,103_2pruned_2-cassetteplayer_nonpruned.png,False,False,True,103,2-cassetteplayer,2pruned,nonpruned,0.0,0.0,0.0,none
3Q2T3FD0PVU0A6LFLUAAE4YH5TI3MA,A1DKWZQE9XEMKC,103_2pruned_2-cassetteplayer_nonpruned.png,False,False,True,103,2-cassetteplayer,2pruned,nonpruned,0.0,0.0,0.0,none
3Q2T3FD0PVU0A6LFLUAAE4YH5TI3MA,A16GJM0YKW0D1D,103_2pruned_2-cassetteplayer_nonpruned.png,False,True,False,103,2-cassetteplayer,2pruned,nonpruned,1.0,0.0,0.0,alg2
3JY0Q5X06RS1C81H56JZKT3TDCBGGN,A382OPA6G1896W,49_nonpruned_8-golfball_32pruned.png,True,False,False,49,8-golfball,nonpruned,32pruned,1.0,0.0,0.0,alg1
3JY0Q5X06RS1C81H56JZKT3TDCBGGN,A1XIRP1DSKA61O,49_nonpruned_8-golfball_32pruned.png,True,False,False,49,8-golfball,nonpruned,32pruned,1.0,0.0,0.0,alg1
3JY0Q5X06RS1C81H56JZKT3TDCBGGN,A12HQ561AI1UVY,49_nonpruned_8-golfball_32pruned.png,True,False,False,49,8-golfball,nonpruned,32pruned,1.0,0.0,0.0,alg1
3JY0Q5X06RS1C81H56JZKT3TDCBGGN,A2YZA00VJ8X6NQ,49_nonpruned_8-golfball_32pruned.png,True,False,False,49,8-golfball,nonpruned,32pruned,1.0,0.0,0.0,alg1
375VMB7D5R5CWFXLT4IUZKDCFXNID7,A9L1EHZG4JUZ0,402_2pruned_5-frenchhorn_nonpruned.png,True,False,False,402,5-frenchhorn,2pruned,nonpruned,0.0,1.0,0.0,alg1
375VMB7D5R5CWFXLT4IUZKDCFXNID7,A1KIL98F8LTUEF,402_2pruned_5-frenchhorn_nonpruned.png,True,False,False,402,5-frenchhorn,2pruned,nonpruned,0.0,1.0,0.0,alg1
375VMB7D5R5CWFXLT4IUZKDCFXNID7,A28KU28QCV7KH0,402_2pruned_5-frenchhorn_nonpruned.png,True,False,False,402,5-frenchhorn,2pruned,nonpruned,0.0,1.0,0.0,alg1
375VMB7D5R5CWFXLT4IUZKDCFXNID7,A26V8QMPU25JGC,402_2pruned_5-frenchhorn_nonpruned.png,False,False,True,402,5-frenchhorn,2pruned,nonpruned,0.0,0.0,0.0,none
3HFWPF5ALH5381YK5R6WQDXNXI03SM,A2KLWSLNAXJUAZ,310_nonpruned_1-dog_2pruned.png,False,True,False,310,1-dog,nonpruned,2pruned,0.0,1.0,0.0,alg2
3HFWPF5ALH5381YK5R6WQDXNXI03SM,A5ILWEPMGPTZI,310_nonpruned_1-dog_2pruned.png,False,False,True,310,1-dog,nonpruned,2pruned,0.0,0.0,0.0,none
3HFWPF5ALH5381YK5R6WQDXNXI03SM,A3NEYKL8WJUZI9,310_nonpruned_1-dog_2pruned.png,False,False,True,310,1-dog,nonpruned,2pruned,0.0,0.0,0.0,none
3HFWPF5ALH5381YK5R6WQDXNXI03SM,A8GARIHVLH97W,310_nonpruned_1-dog_2pruned.png,True,False,False,310,1-dog,nonpruned,2pruned,1.0,0.0,0.0,alg1
3W0KKJIASZVRLFRICZSQQ8EOWAFK8E,A1PZ6FQ0WT3ROZ,141_nonpruned_9-parachute_2pruned.png,True,False,False,141,9-parachute,nonpruned,2pruned,1.0,0.0,0.0,alg1
3W0KKJIASZVRLFRICZSQQ8EOWAFK8E,A19940RY4CF491,141_nonpruned_9-parachute_2pruned.png,True,False,False,141,9-parachute,nonpruned,2pruned,1.0,0.0,0.0,alg1
3W0KKJIASZVRLFRICZSQQ8EOWAFK8E,A2H90QIP05I3LU,141_nonpruned_9-parachute_2pruned.png,True,False,False,141,9-parachute,nonpruned,2pruned,1.0,0.0,0.0,alg1
3W0KKJIASZVRLFRICZSQQ8EOWAFK8E,AR8M7X4W9PJ4F,141_nonpruned_9-parachute_2pruned.png,False,True,False,141,9-parachute,nonpruned,2pruned,0.0,1.0,0.0,alg2
388FBO7J0ZF78R33MGI0HDJUJKMYNA,ALVF4PIDSUI3S,7_2pruned_6-garbagetruck_nonpruned.png,True,False,False,7,6-garbagetruck,2pruned,nonpruned,0.0,1.0,0.0,alg1
388FBO7J0ZF78R33MGI0HDJUJKMYNA,A32BUVD6WINH9U,7_2pruned_6-garbagetruck_nonpruned.png,True,False,False,7,6-garbagetruck,2pruned,nonpruned,0.0,1.0,0.0,alg1
388FBO7J0ZF78R33MGI0HDJUJKMYNA,A1LDS7OIWQ150C,7_2pruned_6-garbagetruck_nonpruned.png,True,False,False,7,6-garbagetruck,2pruned,nonpruned,0.0,1.0,0.0,alg1
388FBO7J0ZF78R33MGI0HDJUJKMYNA,A2KI119C3LYEFY,7_2pruned_6-garbagetruck_nonpruned.png,True,False,False,7,6-garbagetruck,2pruned,nonpruned,0.0,1.0,0.0,alg1
307L9TDWK6E6SO6FXVPARJNHAJS3NA,AZ0KS5UTO3EJ2,203_nonpruned_9-parachute_2pruned.png,True,False,False,203,9-parachute,nonpruned,2pruned,1.0,0.0,0.0,alg1
307L9TDWK6E6SO6FXVPARJNHAJS3NA,A2IDZJ32MGMK01,203_nonpruned_9-parachute_2pruned.png,True,False,False,203,9-parachute,nonpruned,2pruned,1.0,0.0,0.0,alg1
307L9TDWK6E6SO6FXVPARJNHAJS3NA,A1LDS7OIWQ150C,203_nonpruned_9-parachute_2pruned.png,False,True,False,203,9-parachute,nonpruned,2pruned,0.0,1.0,0.0,alg2
307L9TDWK6E6SO6FXVPARJNHAJS3NA,A8X12RUYRWGXF,203_nonpruned_9-parachute_2pruned.png,True,False,False,203,9-parachute,nonpruned,2pruned,1.0,0.0,0.0,alg1
3AA88CN99XP60LI0P3QKPL2QPPIKYS,AJ9IY4IHOGB8,316_nonpruned_7-gaspump_32pruned.png,False,True,False,316,7-gaspump,nonpruned,32pruned,0.0,0.0,1.0,alg2
3AA88CN99XP60LI0P3QKPL2QPPIKYS,A9L1EHZG4JUZ0,316_nonpruned_7-gaspump_32pruned.png,False,True,False,316,7-gaspump,nonpruned,32pruned,0.0,0.0,1.0,alg2
3AA88CN99XP60LI0P3QKPL2QPPIKYS,A2IDZJ32MGMK01,316_nonpruned_7-gaspump_32pruned.png,True,False,False,316,7-gaspump,nonpruned,32pruned,1.0,0.0,0.0,alg1
3AA88CN99XP60LI0P3QKPL2QPPIKYS,A16GJM0YKW0D1D,316_nonpruned_7-gaspump_32pruned.png,True,False,False,316,7-gaspump,nonpruned,32pruned,1.0,0.0,0.0,alg1
341H3G5YG804SLL1HWILK8WJHLG0ZT,A5ILWEPMGPTZI,334_nonpruned_7-gaspump_32pruned.png,False,False,True,334,7-gaspump,nonpruned,32pruned,0.0,0.0,0.0,none
341H3G5YG804SLL1HWILK8WJHLG0ZT,A2PTXQ060AH5S5,334_nonpruned_7-gaspump_32pruned.png,False,False,True,334,7-gaspump,nonpruned,32pruned,0.0,0.0,0.0,none
341H3G5YG804SLL1HWILK8WJHLG0ZT,A9L1EHZG4JUZ0,334_nonpruned_7-gaspump_32pruned.png,False,True,False,334,7-gaspump,nonpruned,32pruned,0.0,0.0,1.0,alg2
341H3G5YG804SLL1HWILK8WJHLG0ZT,AGZ3GHE3N634N,334_nonpruned_7-gaspump_32pruned.png,True,False,False,334,7-gaspump,nonpruned,32pruned,1.0,0.0,0.0,alg1
3B6F54KMSAY7YYK5INSD2KIQZYN1ST,A3U5D83UGFY23Y,437_nonpruned_9-parachute_32pruned.png,True,False,False,437,9-parachute,nonpruned,32pruned,1.0,0.0,0.0,alg1
3B6F54KMSAY7YYK5INSD2KIQZYN1ST,A2DGEQJQIXTUVT,437_nonpruned_9-parachute_32pruned.png,True,False,False,437,9-parachute,nonpruned,32pruned,1.0,0.0,0.0,alg1
3B6F54KMSAY7YYK5INSD2KIQZYN1ST,A3K4AUYZSBX12E,437_nonpruned_9-parachute_32pruned.png,False,False,True,437,9-parachute,nonpruned,32pruned,0.0,0.0,0.0,none
3B6F54KMSAY7YYK5INSD2KIQZYN1ST,A1DKWZQE9XEMKC,437_nonpruned_9-parachute_32pruned.png,True,False,False,437,9-parachute,nonpruned,32pruned,1.0,0.0,0.0,alg1
3SSN80MU9KAH0GSQK74I67VHNJOKXM,A1KIL98F8LTUEF,215_nonpruned_4-church_32pruned.png,False,True,False,215,4-church,nonpruned,32pruned,0.0,0.0,1.0,alg2
3SSN80MU9KAH0GSQK74I67VHNJOKXM,A3BGF5KQL2LINK,215_nonpruned_4-church_32pruned.png,False,True,False,215,4-church,nonpruned,32pruned,0.0,0.0,1.0,alg2
3SSN80MU9KAH0GSQK74I67VHNJOKXM,A2YZA00VJ8X6NQ,215_nonpruned_4-church_32pruned.png,True,False,False,215,4-church,nonpruned,32pruned,1.0,0.0,0.0,alg1
3SSN80MU9KAH0GSQK74I67VHNJOKXM,A16GJM0YKW0D1D,215_nonpruned_4-church_32pruned.png,False,True,False,215,4-church,nonpruned,32pruned,0.0,0.0,1.0,alg2
3SR6AEG6XDFFYVHSJINNCTMYX8EHYL,A3DS9DP2JE8I4Z,420_nonpruned_5-frenchhorn_2pruned.png,True,False,False,420,5-frenchhorn,nonpruned,2pruned,1.0,0.0,0.0,alg1
3SR6AEG6XDFFYVHSJINNCTMYX8EHYL,ALVF4PIDSUI3S,420_nonpruned_5-frenchhorn_2pruned.png,False,False,True,420,5-frenchhorn,nonpruned,2pruned,0.0,0.0,0.0,none
3SR6AEG6XDFFYVHSJINNCTMYX8EHYL,A1XIRP1DSKA61O,420_nonpruned_5-frenchhorn_2pruned.png,True,False,False,420,5-frenchhorn,nonpruned,2pruned,1.0,0.0,0.0,alg1
3SR6AEG6XDFFYVHSJINNCTMYX8EHYL,A2KI119C3LYEFY,420_nonpruned_5-frenchhorn_2pruned.png,False,True,False,420,5-frenchhorn,nonpruned,2pruned,0.0,1.0,0.0,alg2
3SNR5F7RAAFHOLBLPZTE52VXF9OIE0,ALVF4PIDSUI3S,410_32pruned_3-chainsaw_nonpruned.png,True,False,False,410,3-chainsaw,32pruned,nonpruned,0.0,0.0,1.0,alg1
3SNR5F7RAAFHOLBLPZTE52VXF9OIE0,AMP43R3RISC1J,410_32pruned_3-chainsaw_nonpruned.png,False,True,False,410,3-chainsaw,32pruned,nonpruned,1.0,0.0,0.0,alg2
3SNR5F7RAAFHOLBLPZTE52VXF9OIE0,A2IDZJ32MGMK01,410_32pruned_3-chainsaw_nonpruned.png,True,False,False,410,3-chainsaw,32pruned,nonpruned,0.0,0.0,1.0,alg1
3SNR5F7RAAFHOLBLPZTE52VXF9OIE0,A9BYGR2ZVXCDU,410_32pruned_3-chainsaw_nonpruned.png,True,False,False,410,3-chainsaw,32pruned,nonpruned,0.0,0.0,1.0,alg1
3P520RYKDPSM1TDS8FPPKBDVWBC5UU,A2HNFX7M18N1JI,128_32pruned_0-fish_nonpruned.png,True,False,False,128,0-fish,32pruned,nonpruned,0.0,0.0,1.0,alg1
3P520RYKDPSM1TDS8FPPKBDVWBC5UU,A36YTOIR4BJD73,128_32pruned_0-fish_nonpruned.png,True,False,False,128,0-fish,32pruned,nonpruned,0.0,0.0,1.0,alg1
3P520RYKDPSM1TDS8FPPKBDVWBC5UU,A1TL47GG4KBQPR,128_32pruned_0-fish_nonpruned.png,False,False,True,128,0-fish,32pruned,nonpruned,0.0,0.0,0.0,none
3P520RYKDPSM1TDS8FPPKBDVWBC5UU,A382OPA6G1896W,128_32pruned_0-fish_nonpruned.png,True,False,False,128,0-fish,32pruned,nonpruned,0.0,0.0,1.0,alg1
3ZQX1VYFULRAB6CXARKJXPVXGFP8OM,A5YABFNDC9VUP,33_32pruned_7-gaspump_nonpruned.png,False,True,False,33,7-gaspump,32pruned,nonpruned,1.0,0.0,0.0,alg2
3ZQX1VYFULRAB6CXARKJXPVXGFP8OM,A2D5Q50K4A7ZQ5,33_32pruned_7-gaspump_nonpruned.png,False,True,False,33,7-gaspump,32pruned,nonpruned,1.0,0.0,0.0,alg2
3ZQX1VYFULRAB6CXARKJXPVXGFP8OM,A1XIRP1DSKA61O,33_32pruned_7-gaspump_nonpruned.png,True,False,False,33,7-gaspump,32pruned,nonpruned,0.0,0.0,1.0,alg1
3ZQX1VYFULRAB6CXARKJXPVXGFP8OM,A8X12RUYRWGXF,33_32pruned_7-gaspump_nonpruned.png,True,False,False,33,7-gaspump,32pruned,nonpruned,0.0,0.0,1.0,alg1
34YWR3PJ3GWFNQLMGEU0NNG89LI0XW,A1DRKZ3SCLAS4V,235_nonpruned_8-golfball_2pruned.png,False,True,False,235,8-golfball,nonpruned,2pruned,0.0,1.0,0.0,alg2
34YWR3PJ3GWFNQLMGEU0NNG89LI0XW,A9L1EHZG4JUZ0,235_nonpruned_8-golfball_2pruned.png,True,False,False,235,8-golfball,nonpruned,2pruned,1.0,0.0,0.0,alg1
34YWR3PJ3GWFNQLMGEU0NNG89LI0XW,A2MRHI9MYSZ37U,235_nonpruned_8-golfball_2pruned.png,False,False,True,235,8-golfball,nonpruned,2pruned,0.0,0.0,0.0,none
34YWR3PJ3GWFNQLMGEU0NNG89LI0XW,A1KIL98F8LTUEF,235_nonpruned_8-golfball_2pruned.png,True,False,False,235,8-golfball,nonpruned,2pruned,1.0,0.0,0.0,alg1
3RWB1RTQER9SW6OYPRXYMP0NQKL8P3,A36YTOIR4BJD73,62_2pruned_3-chainsaw_nonpruned.png,False,False,True,62,3-chainsaw,2pruned,nonpruned,0.0,0.0,0.0,none
3RWB1RTQER9SW6OYPRXYMP0NQKL8P3,AGZ3GHE3N634N,62_2pruned_3-chainsaw_nonpruned.png,False,True,False,62,3-chainsaw,2pruned,nonpruned,1.0,0.0,0.0,alg2
3RWB1RTQER9SW6OYPRXYMP0NQKL8P3,A12HQ561AI1UVY,62_2pruned_3-chainsaw_nonpruned.png,False,True,False,62,3-chainsaw,2pruned,nonpruned,1.0,0.0,0.0,alg2
3RWB1RTQER9SW6OYPRXYMP0NQKL8P3,A19940RY4CF491,62_2pruned_3-chainsaw_nonpruned.png,False,False,True,62,3-chainsaw,2pruned,nonpruned,0.0,0.0,0.0,none
385MDVINGK170WHISH8K39HXZSIWJ6,A1PZ6FQ0WT3ROZ,88_nonpruned_7-gaspump_2pruned.png,False,False,True,88,7-gaspump,nonpruned,2pruned,0.0,0.0,0.0,none
385MDVINGK170WHISH8K39HXZSIWJ6,A3K4AUYZSBX12E,88_nonpruned_7-gaspump_2pruned.png,False,False,True,88,7-gaspump,nonpruned,2pruned,0.0,0.0,0.0,none
385MDVINGK170WHISH8K39HXZSIWJ6,A8GARIHVLH97W,88_nonpruned_7-gaspump_2pruned.png,True,False,False,88,7-gaspump,nonpruned,2pruned,1.0,0.0,0.0,alg1
385MDVINGK170WHISH8K39HXZSIWJ6,A2IDZJ32MGMK01,88_nonpruned_7-gaspump_2pruned.png,True,False,False,88,7-gaspump,nonpruned,2pruned,1.0,0.0,0.0,alg1
306W7JMRZ6KQSCNO6MFXR5VY9G6B8L,A1LJC9H6QR2LV1,146_32pruned_0-fish_nonpruned.png,False,True,False,146,0-fish,32pruned,nonpruned,1.0,0.0,0.0,alg2
306W7JMRZ6KQSCNO6MFXR5VY9G6B8L,A2EHKB8T5FPLPU,146_32pruned_0-fish_nonpruned.png,True,False,False,146,0-fish,32pruned,nonpruned,0.0,0.0,1.0,alg1
306W7JMRZ6KQSCNO6MFXR5VY9G6B8L,A9BYGR2ZVXCDU,146_32pruned_0-fish_nonpruned.png,True,False,False,146,0-fish,32pruned,nonpruned,0.0,0.0,1.0,alg1
306W7JMRZ6KQSCNO6MFXR5VY9G6B8L,A1KIL98F8LTUEF,146_32pruned_0-fish_nonpruned.png,True,False,False,146,0-fish,32pruned,nonpruned,0.0,0.0,1.0,alg1
30P8I9JKPQ7ME82SD5ZUGXFEAIL5VJ,A2H90QIP05I3LU,353_nonpruned_1-dog_2pruned.png,False,True,False,353,1-dog,nonpruned,2pruned,0.0,1.0,0.0,alg2
30P8I9JKPQ7ME82SD5ZUGXFEAIL5VJ,AZBGXVYME48RJ,353_nonpruned_1-dog_2pruned.png,False,True,False,353,1-dog,nonpruned,2pruned,0.0,1.0,0.0,alg2
30P8I9JKPQ7ME82SD5ZUGXFEAIL5VJ,A1TL47GG4KBQPR,353_nonpruned_1-dog_2pruned.png,False,False,True,353,1-dog,nonpruned,2pruned,0.0,0.0,0.0,none
30P8I9JKPQ7ME82SD5ZUGXFEAIL5VJ,A2IT8YJWT1MIKJ,353_nonpruned_1-dog_2pruned.png,False,False,True,353,1-dog,nonpruned,2pruned,0.0,0.0,0.0,none
3D0LPO3EBJLPQC3FNVIDW2JZ9URYOP,A2IDZJ32MGMK01,70_nonpruned_9-parachute_2pruned.png,True,False,False,70,9-parachute,nonpruned,2pruned,1.0,0.0,0.0,alg1
3D0LPO3EBJLPQC3FNVIDW2JZ9URYOP,AGZ3GHE3N634N,70_nonpruned_9-parachute_2pruned.png,False,False,True,70,9-parachute,nonpruned,2pruned,0.0,0.0,0.0,none
3D0LPO3EBJLPQC3FNVIDW2JZ9URYOP,A1TL47GG4KBQPR,70_nonpruned_9-parachute_2pruned.png,False,False,True,70,9-parachute,nonpruned,2pruned,0.0,0.0,0.0,none
3D0LPO3EBJLPQC3FNVIDW2JZ9URYOP,A2YZA00VJ8X6NQ,70_nonpruned_9-parachute_2pruned.png,False,False,True,70,9-parachute,nonpruned,2pruned,0.0,0.0,0.0,none
3VLL1PIEOYAPV2DKJHKWA9S1FOWOZ7,A19KWRLD7P57VJ,365_32pruned_8-golfball_nonpruned.png,False,True,False,365,8-golfball,32pruned,nonpruned,1.0,0.0,0.0,alg2
3VLL1PIEOYAPV2DKJHKWA9S1FOWOZ7,A2QTGI77BS09OT,365_32pruned_8-golfball_nonpruned.png,True,False,False,365,8-golfball,32pruned,nonpruned,0.0,0.0,1.0,alg1
3VLL1PIEOYAPV2DKJHKWA9S1FOWOZ7,A22FZZT4I6HVCO,365_32pruned_8-golfball_nonpruned.png,False,False,True,365,8-golfball,32pruned,nonpruned,0.0,0.0,0.0,none
3VLL1PIEOYAPV2DKJHKWA9S1FOWOZ7,AZBGXVYME48RJ,365_32pruned_8-golfball_nonpruned.png,False,True,False,365,8-golfball,32pruned,nonpruned,1.0,0.0,0.0,alg2
37SQU136WFA74ELB54DT6JVH9Y9118,AR50CINXSSJMS,53_nonpruned_2-cassetteplayer_2pruned.png,False,False,True,53,2-cassetteplayer,nonpruned,2pruned,0.0,0.0,0.0,none
37SQU136WFA74ELB54DT6JVH9Y9118,ASTUVXX56HNU2,53_nonpruned_2-cassetteplayer_2pruned.png,True,False,False,53,2-cassetteplayer,nonpruned,2pruned,1.0,0.0,0.0,alg1
37SQU136WFA74ELB54DT6JVH9Y9118,A1LJC9H6QR2LV1,53_nonpruned_2-cassetteplayer_2pruned.png,False,True,False,53,2-cassetteplayer,nonpruned,2pruned,0.0,1.0,0.0,alg2
37SQU136WFA74ELB54DT6JVH9Y9118,A19940RY4CF491,53_nonpruned_2-cassetteplayer_2pruned.png,True,False,False,53,2-cassetteplayer,nonpruned,2pruned,1.0,0.0,0.0,alg1
3B623HUYKCCP9Y4QH81SHU5YD4S8SJ,A2IDZJ32MGMK01,369_nonpruned_3-chainsaw_32pruned.png,False,True,False,369,3-chainsaw,nonpruned,32pruned,0.0,0.0,1.0,alg2
3B623HUYKCCP9Y4QH81SHU5YD4S8SJ,AMP43R3RISC1J,369_nonpruned_3-chainsaw_32pruned.png,False,True,False,369,3-chainsaw,nonpruned,32pruned,0.0,0.0,1.0,alg2
3B623HUYKCCP9Y4QH81SHU5YD4S8SJ,A1KIL98F8LTUEF,369_nonpruned_3-chainsaw_32pruned.png,False,True,False,369,3-chainsaw,nonpruned,32pruned,0.0,0.0,1.0,alg2
3B623HUYKCCP9Y4QH81SHU5YD4S8SJ,AIVH7XIK7SHL,369_nonpruned_3-chainsaw_32pruned.png,True,False,False,369,3-chainsaw,nonpruned,32pruned,1.0,0.0,0.0,alg1
386659BNUT37XP0T9L9TSEC7463105,A2H90QIP05I3LU,262_32pruned_9-parachute_nonpruned.png,False,True,False,262,9-parachute,32pruned,nonpruned,1.0,0.0,0.0,alg2
386659BNUT37XP0T9L9TSEC7463105,AVYMEI908YXCT,262_32pruned_9-parachute_nonpruned.png,False,True,False,262,9-parachute,32pruned,nonpruned,1.0,0.0,0.0,alg2
386659BNUT37XP0T9L9TSEC7463105,A1KIL98F8LTUEF,262_32pruned_9-parachute_nonpruned.png,True,False,False,262,9-parachute,32pruned,nonpruned,0.0,0.0,1.0,alg1
386659BNUT37XP0T9L9TSEC7463105,A9BYGR2ZVXCDU,262_32pruned_9-parachute_nonpruned.png,True,False,False,262,9-parachute,32pruned,nonpruned,0.0,0.0,1.0,alg1
3SA4EMRVK3OAEHJVUNKJTAU57M9P0X,A1BVLVYJUJJFD8,442_nonpruned_9-parachute_2pruned.png,True,False,False,442,9-parachute,nonpruned,2pruned,1.0,0.0,0.0,alg1
3SA4EMRVK3OAEHJVUNKJTAU57M9P0X,A1PZ6FQ0WT3ROZ,442_nonpruned_9-parachute_2pruned.png,True,False,False,442,9-parachute,nonpruned,2pruned,1.0,0.0,0.0,alg1
3SA4EMRVK3OAEHJVUNKJTAU57M9P0X,A382OPA6G1896W,442_nonpruned_9-parachute_2pruned.png,False,True,False,442,9-parachute,nonpruned,2pruned,0.0,1.0,0.0,alg2
3SA4EMRVK3OAEHJVUNKJTAU57M9P0X,A2MRHI9MYSZ37U,442_nonpruned_9-parachute_2pruned.png,True,False,False,442,9-parachute,nonpruned,2pruned,1.0,0.0,0.0,alg1
3KVQ0UJWQ57ZTX2X3F4Q2ZYSHRN5WT,A2YZA00VJ8X6NQ,378_nonpruned_1-dog_32pruned.png,True,False,False,378,1-dog,nonpruned,32pruned,1.0,0.0,0.0,alg1
3KVQ0UJWQ57ZTX2X3F4Q2ZYSHRN5WT,A21B0D0MW8P312,378_nonpruned_1-dog_32pruned.png,True,False,False,378,1-dog,nonpruned,32pruned,1.0,0.0,0.0,alg1
3KVQ0UJWQ57ZTX2X3F4Q2ZYSHRN5WT,A1D05CRIL71R4R,378_nonpruned_1-dog_32pruned.png,True,False,False,378,1-dog,nonpruned,32pruned,1.0,0.0,0.0,alg1
3KVQ0UJWQ57ZTX2X3F4Q2ZYSHRN5WT,A9BYGR2ZVXCDU,378_nonpruned_1-dog_32pruned.png,True,False,False,378,1-dog,nonpruned,32pruned,1.0,0.0,0.0,alg1
3P6ENY9P8HIT8V2NF01KQ5SA7PGIHG,A2KI119C3LYEFY,109_nonpruned_2-cassetteplayer_32pruned.png,False,True,False,109,2-cassetteplayer,nonpruned,32pruned,0.0,0.0,1.0,alg2
3P6ENY9P8HIT8V2NF01KQ5SA7PGIHG,A1LDS7OIWQ150C,109_nonpruned_2-cassetteplayer_32pruned.png,False,True,False,109,2-cassetteplayer,nonpruned,32pruned,0.0,0.0,1.0,alg2
3P6ENY9P8HIT8V2NF01KQ5SA7PGIHG,A9L1EHZG4JUZ0,109_nonpruned_2-cassetteplayer_32pruned.png,False,False,True,109,2-cassetteplayer,nonpruned,32pruned,0.0,0.0,0.0,none
3P6ENY9P8HIT8V2NF01KQ5SA7PGIHG,A2IDZJ32MGMK01,109_nonpruned_2-cassetteplayer_32pruned.png,False,True,False,109,2-cassetteplayer,nonpruned,32pruned,0.0,0.0,1.0,alg2
3YKP7CX6HA1MSYI5WHNRD5Z3YW0B7Y,A2ZWWHY6ZEXC6L,495_nonpruned_2-cassetteplayer_32pruned.png,False,False,True,495,2-cassetteplayer,nonpruned,32pruned,0.0,0.0,0.0,none
3YKP7CX6HA1MSYI5WHNRD5Z3YW0B7Y,A2MRHI9MYSZ37U,495_nonpruned_2-cassetteplayer_32pruned.png,True,False,False,495,2-cassetteplayer,nonpruned,32pruned,1.0,0.0,0.0,alg1
3YKP7CX6HA1MSYI5WHNRD5Z3YW0B7Y,A1LJC9H6QR2LV1,495_nonpruned_2-cassetteplayer_32pruned.png,False,True,False,495,2-cassetteplayer,nonpruned,32pruned,0.0,0.0,1.0,alg2
3YKP7CX6HA1MSYI5WHNRD5Z3YW0B7Y,A382OPA6G1896W,495_nonpruned_2-cassetteplayer_32pruned.png,True,False,False,495,2-cassetteplayer,nonpruned,32pruned,1.0,0.0,0.0,alg1
362E9TQF3PCF8Z7CVUJ255G9SP3GIF,AMP43R3RISC1J,5_nonpruned_7-gaspump_32pruned.png,False,True,False,5,7-gaspump,nonpruned,32pruned,0.0,0.0,1.0,alg2
362E9TQF3PCF8Z7CVUJ255G9SP3GIF,A2KI119C3LYEFY,5_nonpruned_7-gaspump_32pruned.png,False,True,False,5,7-gaspump,nonpruned,32pruned,0.0,0.0,1.0,alg2
362E9TQF3PCF8Z7CVUJ255G9SP3GIF,A8GARIHVLH97W,5_nonpruned_7-gaspump_32pruned.png,False,True,False,5,7-gaspump,nonpruned,32pruned,0.0,0.0,1.0,alg2
362E9TQF3PCF8Z7CVUJ255G9SP3GIF,AZBGXVYME48RJ,5_nonpruned_7-gaspump_32pruned.png,False,True,False,5,7-gaspump,nonpruned,32pruned,0.0,0.0,1.0,alg2
371QPA24DAA8DYXK7NX3CPEC1H11TI,A2WPHVMLLEV5ZB,485_32pruned_2-cassetteplayer_nonpruned.png,False,False,True,485,2-cassetteplayer,32pruned,nonpruned,0.0,0.0,0.0,none
371QPA24DAA8DYXK7NX3CPEC1H11TI,A3NZC0P3E4R8HP,485_32pruned_2-cassetteplayer_nonpruned.png,False,True,False,485,2-cassetteplayer,32pruned,nonpruned,1.0,0.0,0.0,alg2
371QPA24DAA8DYXK7NX3CPEC1H11TI,AOXZTWX1NLYW5,485_32pruned_2-cassetteplayer_nonpruned.png,False,True,False,485,2-cassetteplayer,32pruned,nonpruned,1.0,0.0,0.0,alg2
371QPA24DAA8DYXK7NX3CPEC1H11TI,A25HF53GENPERY,485_32pruned_2-cassetteplayer_nonpruned.png,True,False,False,485,2-cassetteplayer,32pruned,nonpruned,0.0,0.0,1.0,alg1
371DNNCG5COQOYH5686IRZ1KFN68T8,A2YZA00VJ8X6NQ,293_32pruned_7-gaspump_nonpruned.png,False,True,False,293,7-gaspump,32pruned,nonpruned,1.0,0.0,0.0,alg2
371DNNCG5COQOYH5686IRZ1KFN68T8,A32BUVD6WINH9U,293_32pruned_7-gaspump_nonpruned.png,False,True,False,293,7-gaspump,32pruned,nonpruned,1.0,0.0,0.0,alg2
