HITId,WorkerId,Input.image_url,Answer.classes.0-fish,Answer.classes.1-dog,Answer.classes.2-cassetteplayer,Answer.classes.3-chainsaw,Answer.classes.4-church,Answer.classes.5-frenchhorn,Answer.classes.6-garbagetruck,Answer.classes.7-gaspump,Answer.classes.8-golfball,Answer.classes.9-parachute,Answer.classes.none,img_id,img_class,algorithm,correct,img_answer
3VADEH0UIKJAFQ373P333G0O2ZDPSB,A1GCCCD7V9JUQY,229_3-chainsaw_2pruned.png,False,False,False,True,False,False,False,False,False,False,False,229,3-chainsaw,2pruned,1.0,3-chainsaw
3VADEH0UIKJAFQ373P333G0O2ZDPSB,A34DYM8J0X5VK,229_3-chainsaw_2pruned.png,False,False,False,True,False,False,False,False,False,False,False,229,3-chainsaw,2pruned,1.0,3-chainsaw
3VADEH0UIKJAFQ373P333G0O2ZDPSB,ADQHGQF65JJ08,229_3-chainsaw_2pruned.png,False,False,False,True,False,False,False,False,False,False,False,229,3-chainsaw,2pruned,1.0,3-chainsaw
3VADEH0UIKJAFQ373P333G0O2ZDPSB,A3P2O37EDC1H9V,229_3-chainsaw_2pruned.png,False,False,False,False,False,False,False,True,False,False,False,229,3-chainsaw,2pruned,0.0,7-gaspump
3VADEH0UIKJAFQ373P333G0O2ZDPSB,A1I0LYDWQ5B7Z5,229_3-chainsaw_2pruned.png,False,False,False,False,False,False,False,False,False,True,False,229,3-chainsaw,2pruned,0.0,9-parachute
3E9VAUV7C400O89EDCDVV7ZUKY9AYU,AEFJAJ6H67WNU,234_5-frenchhorn_2pruned.png,False,False,False,False,False,True,False,False,False,False,False,234,5-frenchhorn,2pruned,1.0,5-frenchhorn
3E9VAUV7C400O89EDCDVV7ZUKY9AYU,AGA1PIIWM8I8D,234_5-frenchhorn_2pruned.png,False,False,False,False,False,True,False,False,False,False,False,234,5-frenchhorn,2pruned,1.0,5-frenchhorn
3E9VAUV7C400O89EDCDVV7ZUKY9AYU,A3K1P4SPR8XS7R,234_5-frenchhorn_2pruned.png,False,False,False,False,False,True,False,False,False,False,False,234,5-frenchhorn,2pruned,1.0,5-frenchhorn
3E9VAUV7C400O89EDCDVV7ZUKY9AYU,APO5T6QKLN5DA,234_5-frenchhorn_2pruned.png,False,False,False,False,False,True,False,False,False,False,False,234,5-frenchhorn,2pruned,1.0,5-frenchhorn
3E9VAUV7C400O89EDCDVV7ZUKY9AYU,A3GCVJINCZ758Y,234_5-frenchhorn_2pruned.png,False,False,False,False,False,True,False,False,False,False,False,234,5-frenchhorn,2pruned,1.0,5-frenchhorn
3TKXBROM61WPZ1XD30452I8PK25IJC,A1DOJTVB7GXJH7,53_2-cassetteplayer_nonpruned.png,False,False,True,False,False,False,False,False,False,False,False,53,2-cassetteplayer,nonpruned,1.0,2-cassetteplayer
3TKXBROM61WPZ1XD30452I8PK25IJC,A1MEEY4M9GP8BX,53_2-cassetteplayer_nonpruned.png,False,False,True,False,False,False,False,False,False,False,False,53,2-cassetteplayer,nonpruned,1.0,2-cassetteplayer
3TKXBROM61WPZ1XD30452I8PK25IJC,A34DYM8J0X5VK,53_2-cassetteplayer_nonpruned.png,False,False,True,False,False,False,False,False,False,False,False,53,2-cassetteplayer,nonpruned,1.0,2-cassetteplayer
3TKXBROM61WPZ1XD30452I8PK25IJC,A21S5KBNLY5YZB,53_2-cassetteplayer_nonpruned.png,False,False,True,False,False,False,False,False,False,False,False,53,2-cassetteplayer,nonpruned,1.0,2-cassetteplayer
3TKXBROM61WPZ1XD30452I8PK25IJC,A3P2O37EDC1H9V,53_2-cassetteplayer_nonpruned.png,False,False,False,False,False,False,False,False,False,False,True,53,2-cassetteplayer,nonpruned,0.0,none
32ZCLEW0C76HGNKHGVUPBF916G0PJV,A34DYM8J0X5VK,457_3-chainsaw_nonpruned.png,False,False,False,True,False,False,False,False,False,False,False,457,3-chainsaw,nonpruned,1.0,3-chainsaw
32ZCLEW0C76HGNKHGVUPBF916G0PJV,A22613LATQKY0C,457_3-chainsaw_nonpruned.png,False,False,False,True,False,False,False,False,False,False,False,457,3-chainsaw,nonpruned,1.0,3-chainsaw
32ZCLEW0C76HGNKHGVUPBF916G0PJV,A3P2O37EDC1H9V,457_3-chainsaw_nonpruned.png,False,False,False,False,False,False,False,True,False,False,False,457,3-chainsaw,nonpruned,0.0,7-gaspump
32ZCLEW0C76HGNKHGVUPBF916G0PJV,A3DMT9RYTT0K0N,457_3-chainsaw_nonpruned.png,False,False,False,True,False,False,False,False,False,False,False,457,3-chainsaw,nonpruned,1.0,3-chainsaw
32ZCLEW0C76HGNKHGVUPBF916G0PJV,A1G94QON7A9K0N,457_3-chainsaw_nonpruned.png,False,False,False,False,False,False,False,False,False,False,True,457,3-chainsaw,nonpruned,0.0,none
3Q9SPIIRXR8WZ3EEYBV7AAEE9Q9AWV,A121A9VXAC6JUQ,75_5-frenchhorn_nonpruned.png,False,False,False,False,False,True,False,False,False,False,False,75,5-frenchhorn,nonpruned,1.0,5-frenchhorn
3Q9SPIIRXR8WZ3EEYBV7AAEE9Q9AWV,A29CNQYJWMJ7G9,75_5-frenchhorn_nonpruned.png,False,False,False,False,False,True,False,False,False,False,False,75,5-frenchhorn,nonpruned,1.0,5-frenchhorn
3Q9SPIIRXR8WZ3EEYBV7AAEE9Q9AWV,A18V8FRN40LJ4J,75_5-frenchhorn_nonpruned.png,False,False,False,False,False,True,False,False,False,False,False,75,5-frenchhorn,nonpruned,1.0,5-frenchhorn
3Q9SPIIRXR8WZ3EEYBV7AAEE9Q9AWV,A3O5DCGZE1T61D,75_5-frenchhorn_nonpruned.png,False,False,False,False,False,True,False,False,False,False,False,75,5-frenchhorn,nonpruned,1.0,5-frenchhorn
3Q9SPIIRXR8WZ3EEYBV7AAEE9Q9AWV,A1BZNPQ0H7ZSER,75_5-frenchhorn_nonpruned.png,False,False,False,False,False,True,False,False,False,False,False,75,5-frenchhorn,nonpruned,1.0,5-frenchhorn
37G6BXQPMY7U5JZ427YNE4MJ64QQE2,A1MEEY4M9GP8BX,78_3-chainsaw_2pruned.png,False,False,False,True,False,False,False,False,False,False,False,78,3-chainsaw,2pruned,1.0,3-chainsaw
37G6BXQPMY7U5JZ427YNE4MJ64QQE2,AHQ1CS51G68VT,78_3-chainsaw_2pruned.png,False,False,False,True,False,False,False,False,False,False,False,78,3-chainsaw,2pruned,1.0,3-chainsaw
37G6BXQPMY7U5JZ427YNE4MJ64QQE2,A2RD3LG76W24C2,78_3-chainsaw_2pruned.png,False,False,False,True,False,False,False,False,False,False,False,78,3-chainsaw,2pruned,1.0,3-chainsaw
37G6BXQPMY7U5JZ427YNE4MJ64QQE2,A34DYM8J0X5VK,78_3-chainsaw_2pruned.png,False,False,False,True,False,False,False,False,False,False,False,78,3-chainsaw,2pruned,1.0,3-chainsaw
37G6BXQPMY7U5JZ427YNE4MJ64QQE2,A121A9VXAC6JUQ,78_3-chainsaw_2pruned.png,False,False,False,True,False,False,False,False,False,False,False,78,3-chainsaw,2pruned,1.0,3-chainsaw
3WUVMVA7PJP0TYJJ9YFE9E8WQSDAZL,A1Y1DVHPPIC56B,100_9-parachute_2pruned.png,False,False,False,True,False,False,False,False,False,False,False,100,9-parachute,2pruned,0.0,3-chainsaw
3WUVMVA7PJP0TYJJ9YFE9E8WQSDAZL,A1BZNPQ0H7ZSER,100_9-parachute_2pruned.png,False,False,False,False,False,False,False,False,False,True,False,100,9-parachute,2pruned,1.0,9-parachute
3WUVMVA7PJP0TYJJ9YFE9E8WQSDAZL,A18V8FRN40LJ4J,100_9-parachute_2pruned.png,False,False,False,False,False,False,False,False,False,True,False,100,9-parachute,2pruned,1.0,9-parachute
3WUVMVA7PJP0TYJJ9YFE9E8WQSDAZL,A1GC6CN3F0IHWN,100_9-parachute_2pruned.png,False,False,False,False,False,False,False,False,False,True,False,100,9-parachute,2pruned,1.0,9-parachute
3WUVMVA7PJP0TYJJ9YFE9E8WQSDAZL,AHQ1CS51G68VT,100_9-parachute_2pruned.png,False,False,False,False,False,False,False,False,False,True,False,100,9-parachute,2pruned,1.0,9-parachute
3CESM1J3FQPVC12B8YEVU5CSD7K6W2,A18V8FRN40LJ4J,196_2-cassetteplayer_nonpruned.png,False,False,True,False,False,False,False,False,False,False,False,196,2-cassetteplayer,nonpruned,1.0,2-cassetteplayer
3CESM1J3FQPVC12B8YEVU5CSD7K6W2,A3P2O37EDC1H9V,196_2-cassetteplayer_nonpruned.png,False,False,True,False,False,False,False,False,False,False,False,196,2-cassetteplayer,nonpruned,1.0,2-cassetteplayer
3CESM1J3FQPVC12B8YEVU5CSD7K6W2,AOBXYA3PWHSY8,196_2-cassetteplayer_nonpruned.png,False,False,True,False,False,False,False,False,False,False,False,196,2-cassetteplayer,nonpruned,1.0,2-cassetteplayer
3CESM1J3FQPVC12B8YEVU5CSD7K6W2,AFHS2E60LZC6X,196_2-cassetteplayer_nonpruned.png,False,False,True,False,False,False,False,False,False,False,False,196,2-cassetteplayer,nonpruned,1.0,2-cassetteplayer
3CESM1J3FQPVC12B8YEVU5CSD7K6W2,A1MEEY4M9GP8BX,196_2-cassetteplayer_nonpruned.png,False,False,True,False,False,False,False,False,False,False,False,196,2-cassetteplayer,nonpruned,1.0,2-cassetteplayer
3D4BBDG70PIN1K9O85GWB8T5B0Z3CJ,A3K1P4SPR8XS7R,264_3-chainsaw_2pruned.png,False,False,False,True,False,False,False,False,False,False,False,264,3-chainsaw,2pruned,1.0,3-chainsaw
3D4BBDG70PIN1K9O85GWB8T5B0Z3CJ,A22613LATQKY0C,264_3-chainsaw_2pruned.png,False,False,False,True,False,False,False,False,False,False,False,264,3-chainsaw,2pruned,1.0,3-chainsaw
3D4BBDG70PIN1K9O85GWB8T5B0Z3CJ,A1MEEY4M9GP8BX,264_3-chainsaw_2pruned.png,False,False,False,True,False,False,False,False,False,False,False,264,3-chainsaw,2pruned,1.0,3-chainsaw
3D4BBDG70PIN1K9O85GWB8T5B0Z3CJ,AGA1PIIWM8I8D,264_3-chainsaw_2pruned.png,False,False,False,True,False,False,False,False,False,False,False,264,3-chainsaw,2pruned,1.0,3-chainsaw
3D4BBDG70PIN1K9O85GWB8T5B0Z3CJ,A34DYM8J0X5VK,264_3-chainsaw_2pruned.png,False,False,False,True,False,False,False,False,False,False,False,264,3-chainsaw,2pruned,1.0,3-chainsaw
3WJGKMRWWQVLJCBL1UM8OHFH2DODCR,A1BZNPQ0H7ZSER,195_2-cassetteplayer_32pruned.png,False,False,True,False,False,False,False,False,False,False,False,195,2-cassetteplayer,32pruned,1.0,2-cassetteplayer
3WJGKMRWWQVLJCBL1UM8OHFH2DODCR,A3R3OUJP49459I,195_2-cassetteplayer_32pruned.png,False,False,True,False,False,False,False,False,False,False,False,195,2-cassetteplayer,32pruned,1.0,2-cassetteplayer
3WJGKMRWWQVLJCBL1UM8OHFH2DODCR,A34DYM8J0X5VK,195_2-cassetteplayer_32pruned.png,False,False,True,False,False,False,False,False,False,False,False,195,2-cassetteplayer,32pruned,1.0,2-cassetteplayer
3WJGKMRWWQVLJCBL1UM8OHFH2DODCR,ARUXF7MD6PFIJ,195_2-cassetteplayer_32pruned.png,False,False,True,False,False,False,False,False,False,False,False,195,2-cassetteplayer,32pruned,1.0,2-cassetteplayer
3WJGKMRWWQVLJCBL1UM8OHFH2DODCR,A3O5DCGZE1T61D,195_2-cassetteplayer_32pruned.png,False,False,True,False,False,False,False,False,False,False,False,195,2-cassetteplayer,32pruned,1.0,2-cassetteplayer
3BPP3MA3UK6JEMJRA2QRXINPWY3LE8,A1G94QON7A9K0N,321_2-cassetteplayer_nonpruned.png,False,False,False,False,False,False,False,True,False,False,False,321,2-cassetteplayer,nonpruned,0.0,7-gaspump
3BPP3MA3UK6JEMJRA2QRXINPWY3LE8,A38GSW5JQW6NVB,321_2-cassetteplayer_nonpruned.png,False,False,False,False,False,False,False,True,False,False,False,321,2-cassetteplayer,nonpruned,0.0,7-gaspump
3BPP3MA3UK6JEMJRA2QRXINPWY3LE8,A3K1P4SPR8XS7R,321_2-cassetteplayer_nonpruned.png,False,False,True,False,False,False,False,False,False,False,False,321,2-cassetteplayer,nonpruned,1.0,2-cassetteplayer
3BPP3MA3UK6JEMJRA2QRXINPWY3LE8,A121A9VXAC6JUQ,321_2-cassetteplayer_nonpruned.png,False,False,True,False,False,False,False,False,False,False,False,321,2-cassetteplayer,nonpruned,1.0,2-cassetteplayer
3BPP3MA3UK6JEMJRA2QRXINPWY3LE8,A2X52OGT1GI4SJ,321_2-cassetteplayer_nonpruned.png,False,False,True,False,False,False,False,False,False,False,False,321,2-cassetteplayer,nonpruned,1.0,2-cassetteplayer
3GS542CVK39OH1PPA4UYOFQHJBO59V,A3DS9DP2JE8I4Z,451_3-chainsaw_32pruned.png,False,False,False,True,False,False,False,False,False,False,False,451,3-chainsaw,32pruned,1.0,3-chainsaw
3GS542CVK39OH1PPA4UYOFQHJBO59V,ARUXF7MD6PFIJ,451_3-chainsaw_32pruned.png,False,False,False,False,False,False,False,True,False,False,False,451,3-chainsaw,32pruned,0.0,7-gaspump
3GS542CVK39OH1PPA4UYOFQHJBO59V,A29CNQYJWMJ7G9,451_3-chainsaw_32pruned.png,False,False,False,True,False,False,False,False,False,False,False,451,3-chainsaw,32pruned,1.0,3-chainsaw
3GS542CVK39OH1PPA4UYOFQHJBO59V,A3P2O37EDC1H9V,451_3-chainsaw_32pruned.png,False,False,False,False,False,False,False,True,False,False,False,451,3-chainsaw,32pruned,0.0,7-gaspump
3GS542CVK39OH1PPA4UYOFQHJBO59V,AEFJAJ6H67WNU,451_3-chainsaw_32pruned.png,False,False,False,True,False,False,False,False,False,False,False,451,3-chainsaw,32pruned,1.0,3-chainsaw
3DTJ4WT8CL13JB0VP3H05XYNB7BZE5,ARUXF7MD6PFIJ,346_2-cassetteplayer_32pruned.png,False,False,True,False,False,False,False,False,False,False,False,346,2-cassetteplayer,32pruned,1.0,2-cassetteplayer
3DTJ4WT8CL13JB0VP3H05XYNB7BZE5,APO5T6QKLN5DA,346_2-cassetteplayer_32pruned.png,False,False,True,False,False,False,False,False,False,False,False,346,2-cassetteplayer,32pruned,1.0,2-cassetteplayer
3DTJ4WT8CL13JB0VP3H05XYNB7BZE5,A3W3MF3BMPGH3D,346_2-cassetteplayer_32pruned.png,False,False,True,False,False,False,False,False,False,False,False,346,2-cassetteplayer,32pruned,1.0,2-cassetteplayer
3DTJ4WT8CL13JB0VP3H05XYNB7BZE5,A2X52OGT1GI4SJ,346_2-cassetteplayer_32pruned.png,False,False,True,False,False,False,False,False,False,False,False,346,2-cassetteplayer,32pruned,1.0,2-cassetteplayer
3DTJ4WT8CL13JB0VP3H05XYNB7BZE5,A39L5W9N08RN33,346_2-cassetteplayer_32pruned.png,False,False,True,False,False,False,False,False,False,False,False,346,2-cassetteplayer,32pruned,1.0,2-cassetteplayer
3I6NF2WGJOI3WBCXOA08GWC4NOIG5W,A2JMEQ3KQFQCRM,383_3-chainsaw_nonpruned.png,False,False,False,False,False,False,False,False,False,False,True,383,3-chainsaw,nonpruned,0.0,none
3I6NF2WGJOI3WBCXOA08GWC4NOIG5W,AGA1PIIWM8I8D,383_3-chainsaw_nonpruned.png,False,False,False,False,False,False,False,False,False,False,True,383,3-chainsaw,nonpruned,0.0,none
3I6NF2WGJOI3WBCXOA08GWC4NOIG5W,A3TT1ZI9AIVH,383_3-chainsaw_nonpruned.png,False,False,False,True,False,False,False,False,False,False,False,383,3-chainsaw,nonpruned,1.0,3-chainsaw
3I6NF2WGJOI3WBCXOA08GWC4NOIG5W,A3GCVJINCZ758Y,383_3-chainsaw_nonpruned.png,False,False,False,False,False,False,False,False,False,False,True,383,3-chainsaw,nonpruned,0.0,none
3I6NF2WGJOI3WBCXOA08GWC4NOIG5W,A18V8FRN40LJ4J,383_3-chainsaw_nonpruned.png,False,False,False,False,False,False,False,False,False,False,True,383,3-chainsaw,nonpruned,0.0,none
3TRB893CTRWIJFQGC3F5EGQ0EUDG7B,A1BZNPQ0H7ZSER,41_1-dog_nonpruned.png,False,True,False,False,False,False,False,False,False,False,False,41,1-dog,nonpruned,1.0,1-dog
3TRB893CTRWIJFQGC3F5EGQ0EUDG7B,A3K1P4SPR8XS7R,41_1-dog_nonpruned.png,False,True,False,False,False,False,False,False,False,False,False,41,1-dog,nonpruned,1.0,1-dog
3TRB893CTRWIJFQGC3F5EGQ0EUDG7B,AKJ22H1NTVIQX,41_1-dog_nonpruned.png,False,True,False,False,False,False,False,False,False,False,False,41,1-dog,nonpruned,1.0,1-dog
3TRB893CTRWIJFQGC3F5EGQ0EUDG7B,A30FOPPL2JP6XE,41_1-dog_nonpruned.png,False,True,False,False,False,False,False,False,False,False,False,41,1-dog,nonpruned,1.0,1-dog
3TRB893CTRWIJFQGC3F5EGQ0EUDG7B,A3P2O37EDC1H9V,41_1-dog_nonpruned.png,False,True,False,False,False,False,False,False,False,False,False,41,1-dog,nonpruned,1.0,1-dog
3IYI9285X0MYMYBDBQ8JRFAU7XLJCB,A1MEEY4M9GP8BX,62_3-chainsaw_nonpruned.png,False,False,False,False,False,False,False,False,False,False,True,62,3-chainsaw,nonpruned,0.0,none
3IYI9285X0MYMYBDBQ8JRFAU7XLJCB,ARUXF7MD6PFIJ,62_3-chainsaw_nonpruned.png,False,False,False,True,False,False,False,False,False,False,False,62,3-chainsaw,nonpruned,1.0,3-chainsaw
3IYI9285X0MYMYBDBQ8JRFAU7XLJCB,A3P2O37EDC1H9V,62_3-chainsaw_nonpruned.png,False,False,False,True,False,False,False,False,False,False,False,62,3-chainsaw,nonpruned,1.0,3-chainsaw
3IYI9285X0MYMYBDBQ8JRFAU7XLJCB,A3LLT0T6MLLTUX,62_3-chainsaw_nonpruned.png,False,False,False,True,False,False,False,False,False,False,False,62,3-chainsaw,nonpruned,1.0,3-chainsaw
3IYI9285X0MYMYBDBQ8JRFAU7XLJCB,A3K1P4SPR8XS7R,62_3-chainsaw_nonpruned.png,False,False,False,True,False,False,False,False,False,False,False,62,3-chainsaw,nonpruned,1.0,3-chainsaw
3B623HUYKCCP9Y4QH81SHU5YDPDS8U,AOBXYA3PWHSY8,452_1-dog_32pruned.png,False,True,False,False,False,False,False,False,False,False,False,452,1-dog,32pruned,1.0,1-dog
3B623HUYKCCP9Y4QH81SHU5YDPDS8U,AKJ22H1NTVIQX,452_1-dog_32pruned.png,False,True,False,False,False,False,False,False,False,False,False,452,1-dog,32pruned,1.0,1-dog
3B623HUYKCCP9Y4QH81SHU5YDPDS8U,A1D1A0YF2QHD3K,452_1-dog_32pruned.png,False,True,False,False,False,False,False,False,False,False,False,452,1-dog,32pruned,1.0,1-dog
3B623HUYKCCP9Y4QH81SHU5YDPDS8U,A1G94QON7A9K0N,452_1-dog_32pruned.png,False,True,False,False,False,False,False,False,False,False,False,452,1-dog,32pruned,1.0,1-dog
3B623HUYKCCP9Y4QH81SHU5YDPDS8U,A29CNQYJWMJ7G9,452_1-dog_32pruned.png,False,True,False,False,False,False,False,False,False,False,False,452,1-dog,32pruned,1.0,1-dog
38XPGNCKI1M4IPYSZ0GKB590A7C4V5,A3VMJIW0DP7007,449_4-church_2pruned.png,False,False,False,False,True,False,False,False,False,False,False,449,4-church,2pruned,1.0,4-church
38XPGNCKI1M4IPYSZ0GKB590A7C4V5,ARUXF7MD6PFIJ,449_4-church_2pruned.png,False,False,False,False,True,False,False,False,False,False,False,449,4-church,2pruned,1.0,4-church
38XPGNCKI1M4IPYSZ0GKB590A7C4V5,A3DMT9RYTT0K0N,449_4-church_2pruned.png,False,False,False,False,True,False,False,False,False,False,False,449,4-church,2pruned,1.0,4-church
38XPGNCKI1M4IPYSZ0GKB590A7C4V5,A1G94QON7A9K0N,449_4-church_2pruned.png,False,False,False,False,True,False,False,False,False,False,False,449,4-church,2pruned,1.0,4-church
38XPGNCKI1M4IPYSZ0GKB590A7C4V5,A3DS9DP2JE8I4Z,449_4-church_2pruned.png,False,False,False,False,True,False,False,False,False,False,False,449,4-church,2pruned,1.0,4-church
3U18MJKL228U5O2YQO0BKMRBGHQNCJ,AKSJ3C5O3V9RB,139_0-fish_nonpruned.png,True,False,False,False,False,False,False,False,False,False,False,139,0-fish,nonpruned,1.0,0-fish
3U18MJKL228U5O2YQO0BKMRBGHQNCJ,A1DOJTVB7GXJH7,139_0-fish_nonpruned.png,True,False,False,False,False,False,False,False,False,False,False,139,0-fish,nonpruned,1.0,0-fish
3U18MJKL228U5O2YQO0BKMRBGHQNCJ,A30FOPPL2JP6XE,139_0-fish_nonpruned.png,True,False,False,False,False,False,False,False,False,False,False,139,0-fish,nonpruned,1.0,0-fish
3U18MJKL228U5O2YQO0BKMRBGHQNCJ,A1BZNPQ0H7ZSER,139_0-fish_nonpruned.png,True,False,False,False,False,False,False,False,False,False,False,139,0-fish,nonpruned,1.0,0-fish
3U18MJKL228U5O2YQO0BKMRBGHQNCJ,A1OJ8IJAEIWL9T,139_0-fish_nonpruned.png,True,False,False,False,False,False,False,False,False,False,False,139,0-fish,nonpruned,1.0,0-fish
3L4YG5VWAVEVO4HZ1QHJ8NXZND0DDR,A1MEEY4M9GP8BX,53_2-cassetteplayer_2pruned.png,False,False,True,False,False,False,False,False,False,False,False,53,2-cassetteplayer,2pruned,1.0,2-cassetteplayer
3L4YG5VWAVEVO4HZ1QHJ8NXZND0DDR,A21S5KBNLY5YZB,53_2-cassetteplayer_2pruned.png,False,False,True,False,False,False,False,False,False,False,False,53,2-cassetteplayer,2pruned,1.0,2-cassetteplayer
3L4YG5VWAVEVO4HZ1QHJ8NXZND0DDR,A3P2O37EDC1H9V,53_2-cassetteplayer_2pruned.png,False,False,False,False,False,False,True,False,False,False,False,53,2-cassetteplayer,2pruned,0.0,6-garbagetruck
3L4YG5VWAVEVO4HZ1QHJ8NXZND0DDR,A3K1P4SPR8XS7R,53_2-cassetteplayer_2pruned.png,False,False,True,False,False,False,False,False,False,False,False,53,2-cassetteplayer,2pruned,1.0,2-cassetteplayer
3L4YG5VWAVEVO4HZ1QHJ8NXZND0DDR,A1DOJTVB7GXJH7,53_2-cassetteplayer_2pruned.png,False,False,True,False,False,False,False,False,False,False,False,53,2-cassetteplayer,2pruned,1.0,2-cassetteplayer
3UUSLRKAVTPF7VGPADEX8VN312XD7Y,A38GSW5JQW6NVB,406_8-golfball_nonpruned.png,False,False,False,False,False,False,False,False,True,False,False,406,8-golfball,nonpruned,1.0,8-golfball
3UUSLRKAVTPF7VGPADEX8VN312XD7Y,A8289AEOKHKV4,406_8-golfball_nonpruned.png,False,False,False,False,False,False,False,False,True,False,False,406,8-golfball,nonpruned,1.0,8-golfball
3UUSLRKAVTPF7VGPADEX8VN312XD7Y,A25NZ9E6L9ER2D,406_8-golfball_nonpruned.png,False,False,False,True,False,False,False,False,False,False,False,406,8-golfball,nonpruned,0.0,3-chainsaw
3UUSLRKAVTPF7VGPADEX8VN312XD7Y,ARUXF7MD6PFIJ,406_8-golfball_nonpruned.png,False,False,False,False,False,False,False,False,True,False,False,406,8-golfball,nonpruned,1.0,8-golfball
3UUSLRKAVTPF7VGPADEX8VN312XD7Y,A1GC6CN3F0IHWN,406_8-golfball_nonpruned.png,False,False,False,False,False,False,False,False,True,False,False,406,8-golfball,nonpruned,1.0,8-golfball
3E24UO25R7CN7ST9HCNLDBZ6A5KO67,A1KKG6MKCCLEI7,406_8-golfball_2pruned.png,False,False,False,False,False,False,False,False,True,False,False,406,8-golfball,2pruned,1.0,8-golfball
3E24UO25R7CN7ST9HCNLDBZ6A5KO67,A3P2O37EDC1H9V,406_8-golfball_2pruned.png,False,False,False,False,False,False,False,False,True,False,False,406,8-golfball,2pruned,1.0,8-golfball
3E24UO25R7CN7ST9HCNLDBZ6A5KO67,A3GCVJINCZ758Y,406_8-golfball_2pruned.png,False,False,False,False,False,False,False,False,True,False,False,406,8-golfball,2pruned,1.0,8-golfball
3E24UO25R7CN7ST9HCNLDBZ6A5KO67,AFHS2E60LZC6X,406_8-golfball_2pruned.png,False,False,False,False,False,False,False,False,True,False,False,406,8-golfball,2pruned,1.0,8-golfball
3E24UO25R7CN7ST9HCNLDBZ6A5KO67,ASBANJ17NLV76,406_8-golfball_2pruned.png,False,False,False,False,False,False,False,False,True,False,False,406,8-golfball,2pruned,1.0,8-golfball
3EAWOID6N1JNJ1GRGZTIZ2JNTVVV0F,A3GCVJINCZ758Y,394_4-church_2pruned.png,False,False,False,False,True,False,False,False,False,False,False,394,4-church,2pruned,1.0,4-church
3EAWOID6N1JNJ1GRGZTIZ2JNTVVV0F,A2YNPKYEFDZ6C9,394_4-church_2pruned.png,False,False,False,False,True,False,False,False,False,False,False,394,4-church,2pruned,1.0,4-church
3EAWOID6N1JNJ1GRGZTIZ2JNTVVV0F,A1G94QON7A9K0N,394_4-church_2pruned.png,False,False,False,False,True,False,False,False,False,False,False,394,4-church,2pruned,1.0,4-church
3EAWOID6N1JNJ1GRGZTIZ2JNTVVV0F,A1Y1DVHPPIC56B,394_4-church_2pruned.png,False,False,False,False,False,True,False,False,False,False,False,394,4-church,2pruned,0.0,5-frenchhorn
3EAWOID6N1JNJ1GRGZTIZ2JNTVVV0F,A16TO0535NAM2,394_4-church_2pruned.png,False,False,False,False,True,False,False,False,False,False,False,394,4-church,2pruned,1.0,4-church
367O8HRHLOUOQXHO55BF0IPTB3HS4N,A16TO0535NAM2,58_6-garbagetruck_2pruned.png,False,False,False,False,False,False,True,False,False,False,False,58,6-garbagetruck,2pruned,1.0,6-garbagetruck
367O8HRHLOUOQXHO55BF0IPTB3HS4N,A3OSGBQXGDDRT5,58_6-garbagetruck_2pruned.png,False,False,False,False,False,False,True,False,False,False,False,58,6-garbagetruck,2pruned,1.0,6-garbagetruck
367O8HRHLOUOQXHO55BF0IPTB3HS4N,A12A64OCLHRUTV,58_6-garbagetruck_2pruned.png,False,False,False,False,False,False,True,False,False,False,False,58,6-garbagetruck,2pruned,1.0,6-garbagetruck
367O8HRHLOUOQXHO55BF0IPTB3HS4N,AE1FNJR14C2L7,58_6-garbagetruck_2pruned.png,False,False,False,False,False,False,True,False,False,False,False,58,6-garbagetruck,2pruned,1.0,6-garbagetruck
367O8HRHLOUOQXHO55BF0IPTB3HS4N,A3GCVJINCZ758Y,58_6-garbagetruck_2pruned.png,False,False,False,False,False,False,False,True,False,False,False,58,6-garbagetruck,2pruned,0.0,7-gaspump
329E6HTMT4O5KILC0IXUZR6DG983KW,A3TYCJO2DG3RMH,205_4-church_nonpruned.png,False,False,False,False,True,False,False,False,False,False,False,205,4-church,nonpruned,1.0,4-church
329E6HTMT4O5KILC0IXUZR6DG983KW,A1MEEY4M9GP8BX,205_4-church_nonpruned.png,False,False,False,False,False,False,False,False,False,False,True,205,4-church,nonpruned,0.0,none
329E6HTMT4O5KILC0IXUZR6DG983KW,AEFJAJ6H67WNU,205_4-church_nonpruned.png,False,False,False,False,True,False,False,False,False,False,False,205,4-church,nonpruned,1.0,4-church
329E6HTMT4O5KILC0IXUZR6DG983KW,ASS8RE4GEBJK6,205_4-church_nonpruned.png,False,False,False,False,True,False,False,False,False,False,False,205,4-church,nonpruned,1.0,4-church
329E6HTMT4O5KILC0IXUZR6DG983KW,AKSJ3C5O3V9RB,205_4-church_nonpruned.png,False,False,False,False,True,False,False,False,False,False,False,205,4-church,nonpruned,1.0,4-church
3K1H3NEY8TLY0ORQ3GIRE80W05GDG1,A25EVN04BC2KJ6,149_0-fish_2pruned.png,True,False,False,False,False,False,False,False,False,False,False,149,0-fish,2pruned,1.0,0-fish
3K1H3NEY8TLY0ORQ3GIRE80W05GDG1,A1GCCCD7V9JUQY,149_0-fish_2pruned.png,False,False,False,False,False,False,False,False,False,False,True,149,0-fish,2pruned,0.0,none
